Category,Restaurant Address,Restaurant Name,Restaurant Phone,Restaurant Price Range,Restaurant Website,Restaurant Yelp URL,Restaurant Latitude,Restaurant Longitude
Steakhouses,"55 Reading Court
Etobicoke, ON M9W 7K7",Moxie’s Grill & Bar,(416) 798-6788,$11-30,moxies.ca,https://www.yelp.ca/biz/moxies-grill-and-bar-etobicoke,43.689727,-79.590799
Steakhouses,"1086 Islington Avenue
Etobicoke, ON M8Z 4S1",High Seas Restaurant,(416) 233-3154,$11-30,highseasrestaurant.com,https://www.yelp.ca/biz/high-seas-restaurant-etobicoke,43.636485,-79.520036
Steakhouses,"335 Bloor Street W
Toronto, ON M5S 1W7",Gyubee Japanese BBQ - Downtown,(437) 370-2783,$11-30,gyubeejapanesebbq.com,https://www.yelp.ca/adredir?ad_business_id=qR4EIktJfQKc4rnKgBzvtw&campaign_id=xqrSaoYJ1DmYqEjKfOdENg&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fgyubee-japanese-bbq-downtown-toronto-2&request_id=9d93af4f172663a8&signature=1123396ee5f7cad9478e74744a15f16b27cbed43f318ac14f2e419e7ffdee263&slot=0,43.66696,-79.400872
Steakhouses,"569 College Street
Toronto, ON M6G 1B2",Reverie at The Park,(416) 533-8841,$31-60,reverieatthepark.com,https://www.yelp.ca/adredir?ad_business_id=5AC2yQzEe3iRGrsJ0at-8g&campaign_id=ib_9ayf8c7Tfb5G9QqHrsg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Freverie-at-the-park-toronto-3&request_id=6db9ea048b014199&signature=2027546291da85223a672df40536b2ba05e4743dc570f90a4acd1a630aa0fb4f&slot=0,43.65516,-79.412779
Steakhouses,"869 Queen Street W
Toronto, ON M6J 1G4",Smoque N’ Bones,(647) 341-5730,$11-30,smoquenbones.com,https://www.yelp.ca/adredir?ad_business_id=RyDiwx4xD3Lx8sWHx1aFlQ&campaign_id=wwbgokBz-XHWHYpykIMcWA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsmoque-n-bones-toronto&request_id=6db9ea048b014199&signature=773880c0bbf142afbe91b517974515caf2e1c52839b3ac09ed3b7975617af254&slot=1,43.645703,-79.410743
Steakhouses,"55 Lebovic Avenue
Unit 101-103
Scarborough, ON M1L 4V9",Affy’s Premium Grill,(647) 341-4443,,affyspremiumgrillscarborough.…,https://www.yelp.ca/biz/affys-premium-grill-scarborough,43.722653,-79.289549
Steakhouses,"65 Skyway Ave
Etobicoke, ON M9W 6C7",Montana’s BBQ & Bar,(416) 674-5589,$11-30,montanas.ca,https://www.yelp.ca/biz/montanas-bbq-and-bar-etobicoke,43.687247,-79.586013
Steakhouses,"2011 Steeles Ave W
North York, ON M3J 3N3",Montana’s BBQ & Bar,(416) 661-9139,$11-30,montanas.ca,https://www.yelp.ca/biz/montanas-bbq-and-bar-north-york,43.786956,-79.47112
Steakhouses,"1603 The Queensway
Etobicoke, ON M8Z 1T8",Adam’s Rib,(416) 252-2298,,,https://www.yelp.ca/biz/adams-rib-etobicoke,43.616591,-79.543087
Sushi Bars,"81 Harbord Street
Toronto, ON M5S",Yasu,(416) 477-2361,Above $61,yasu-sushibar.com,https://www.yelp.ca/biz/yasu-toronto,43.662727,-79.403279
Sushi Bars,"1201 St Clair W
Toronto, ON M6E 1B5",Shunoko,(647) 748-7288,,shunoko.com,https://www.yelp.ca/biz/shunoko-toronto,43.677446,-79.444275
Sushi Bars,"1524 Danforth Avenue
Toronto, ON M4J 1N4",Yanagi Sushi,(416) 469-1524,$11-30,,https://www.yelp.ca/biz/yanagi-sushi-toronto-2,43.683238,-79.32486
Sushi Bars,"3365 Yonge Street
Toronto, ON M4N 2M4",The Sushi Bar,(647) 348-3369,$11-30,thesushibar.ca,https://www.yelp.ca/biz/the-sushi-bar-toronto-2,43.731713,-79.40393
Sushi Bars,"3328 Yonge Street
Toronto, ON M4N 2M4",Shoushin,(416) 488-9400,Above $61,shoushin.ca,https://www.yelp.ca/biz/shoushin-toronto,43.731367,-79.404072
Sushi Bars,"236 Adelaide Street W
Toronto, ON M5H 1W7",Yuzu No Hana,(416) 205-9808,$31-60,yuzunohana.ca,https://www.yelp.ca/biz/yuzu-no-hana-toronto,43.648346,-79.388328
Sushi Bars,"478 Queen Street W
Toronto, ON M5V 2B2",Saku Sushi,(416) 368-7258,$11-30,sakutoronto.com,https://www.yelp.ca/biz/saku-sushi-toronto-2,43.648071,-79.400286
Sushi Bars,"222 Richmond Street W
Toronto, ON M5V 1W4",JaBistro,(647) 748-0222,$31-60,jabistro.com,https://www.yelp.ca/biz/jabistro-toronto-2,43.649707,-79.388118
Sushi Bars,"122 Elizabeth Street
Toronto, ON M5G 1P5",Japango,(416) 599-5557,$11-30,japango.net,https://www.yelp.ca/biz/japango-toronto,43.655114,-79.385083
Sushi Bars,"115 Yorkville Avenue
Toronto, ON M5R 1B9",Kasa Moto,(647) 348-7000,$31-60,kasamoto.ca,https://www.yelp.ca/biz/kasa-moto-toronto,43.670775,-79.392844
Sushi Bars,"1105 Bay Street
Toronto, ON M5S 2B3",Avocado Sushi,(647) 846-8456,$11-30,,https://www.yelp.ca/adredir?ad_business_id=34OwRFftkT7t3iBquazJcg&campaign_id=NjfWyQJTNPP8bFRwe6olvg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Favocado-sushi-toronto&request_id=94eee7e4c05c08a3&signature=849be0677d1091e22fe58bde37af490fb6fec269784b7ce8fe834747adea88fe&slot=0,43.66774,-79.388621
Sushi Bars,"105- 10 Bay Street
Toronto, ON M5J 2R8",Miku,(647) 347-7347,$31-60,mikutoronto.com,https://www.yelp.ca/biz/miku-toronto-2,43.641235,-79.37737
Sushi Bars,"24 Bellair Street
Toronto, ON M4W 1A7",Yamato Japanese Restaurant,(416) 927-0077,$31-60,yamatorestaurant.ca,https://www.yelp.ca/biz/yamato-japanese-restaurant-toronto,43.670701,-79.391143
Sushi Bars,"525 Bloor Street W
Toronto, ON M5S 1Y4",Sushi On Bloor,(416) 516-3456,$11-30,sushionbloor.com,https://www.yelp.ca/biz/sushi-on-bloor-toronto-2,43.665449,-79.409232
Sushi Bars,"11 Charles Street
Toronto, ON M4Y 1R4",Wow Sushi,(416) 923-1888,$11-30,wowsushitoronto.com,https://www.yelp.ca/biz/wow-sushi-toronto,43.668516,-79.386821
Sushi Bars,"1553 Dupont Street
Toronto, ON M6P 3S5",Koji Japanese Restaurant,(416) 588-7426,$11-30,,https://www.yelp.ca/biz/koji-japanese-restaurant-toronto,43.665325,-79.452808
Sushi Bars,"80 Ellesmere Road
Unit 1
Toronto, ON M1R 4C2",Sushi Ichiban Ellesmere,(416) 447-3250,$11-30,sushi-ichiban.com,https://www.yelp.ca/biz/sushi-ichiban-ellesmere-toronto-3,43.759218,-79.311134
Sushi Bars,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,(416) 237-9900,$11-30,sushirun.ca,https://www.yelp.ca/biz/sushi-run-toronto,43.644901,-79.521863
Sushi Bars,"2803 Eglinton Avenue E
Toronto, ON M1J 2E1",Nakamori,(416) 265-7111,$31-60,nakamori.ca,https://www.yelp.ca/biz/nakamori-toronto,43.737224,-79.245165
Sushi Bars,"33 University Avenue
Toronto, ON M5J 2S7",Sushi Cafe,(416) 955-0302,Under $10,,https://www.yelp.ca/biz/sushi-cafe-toronto,43.646237,-79.383325
Sushi Bars,"281 Augusta Avenue
Toronto, ON M5T 1T4",Kensington Sushi Market,(416) 250-9739,,,https://www.yelp.ca/biz/kensington-sushi-market-toronto-3,43.656011,-79.402575
Sushi Bars,"181 Bay Street
Toronto, ON M5J 2T3",Ki Modern Japanese + Bar,(416) 308-5888,$31-60,kijapanese.com,https://www.yelp.ca/adredir?ad_business_id=478TIlfHXfT3wvww54QsPg&campaign_id=mgeF-SsE1TbJ0KUEh3uZGQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fki-modern-japanese-bar-toronto&request_id=5e48f791409efa72&signature=812ed429ebd0b79cfcbcfa7c93c304cab80c64332dd399f0145d96471e76083d&slot=0,43.647208,-79.379381
Sushi Bars,"451 Church Street
Toronto, ON M4Y 2C5",Kawa Sushi,(416) 921-2888,$11-30,kawasushi.ca,https://www.yelp.ca/adredir?ad_business_id=hXVaXtDO9NnvCOSMtFuHRg&campaign_id=VnERDnzXPo_6pSJ_n6pCDQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fkawa-sushi-toronto&request_id=5e48f791409efa72&signature=802acf0cf3a2b5036ad9a4734323427b3ad3989cff9dbfc937b509950131aa45&slot=1,43.663918,-79.37995
Sushi Bars,"111 Richmond Street W
Toronto, ON M5H 2G4",Tachi,(647) 557-5993,,tachistandup.com,https://www.yelp.ca/biz/tachi-toronto-2,43.650352,-79.383795
Sushi Bars,"520 Annette Street
Toronto, ON M6P 1S3",JP Sushi,(416) 766-8677,,jpsushi.ca,https://www.yelp.ca/biz/jp-sushi-toronto,43.660229,-79.479808
Sushi Bars,"136 Simcoe Street
Toronto, ON M5H 3C6",Roll & Roll by JC Mart,(647) 438-2590,Under $10,,https://www.yelp.ca/biz/roll-and-roll-by-jc-mart-toronto,43.649332,-79.387045
Sushi Bars,"33 St Joseph Street
Toronto, ON M4Y 1J8",Tokyo Sushi,(416) 513-0002,$11-30,,https://www.yelp.ca/biz/tokyo-sushi-toronto-11,43.665599,-79.386984
Sushi Bars,"100 Simcoe Street
Toronto, ON M5H 3G2",Fune Japanese Restaurant,(416) 599-3868,$31-60,funerestaurant.com,https://www.yelp.ca/biz/fune-japanese-restaurant-toronto,43.648143,-79.386641
Sushi Bars,"388 Bloor St W
Toronto, ON M5S 1X4",Big Sushi,(416) 921-1468,Under $10,bigsushi.ca,https://www.yelp.ca/biz/big-sushi-toronto,43.666159,-79.406974
Sushi Bars,"20 Roncesvalles Avenue
Toronto, ON M6R 2K3",Megumi Sushi,(647) 748-4988,$11-30,,https://www.yelp.ca/biz/megumi-sushi-toronto,43.639498,-79.446731
Sushi Bars,"701 Saint Clair Avenue W
Toronto, ON M6C 1B2",KIBO Sushi & Tapas,(416) 651-8302,$11-30,kibosushi.ca/foodticket,https://www.yelp.ca/biz/kibo-sushi-and-tapas-toronto-4,43.68121,-79.426477
Sushi Bars,"75 Sherbourne St
Toronto, ON M5A 2P9",Ueno,(416) 363-7064,$11-30,,https://www.yelp.ca/biz/ueno-toronto,43.652787,-79.368247
Sushi Bars,"157 Dundas Street W
Toronto, ON M5G 1C5",Yutaka,(416) 596-6877,$11-30,yutakajapanesecuisine.com,https://www.yelp.ca/biz/yutaka-toronto,43.655171,-79.385768
Sushi Bars,"513 Bloor Street W
Toronto, ON M5S 1Y4",Noka All You Can Eat Sushi,(647) 351-1188,,nokatoronto.com,https://www.yelp.ca/adredir?ad_business_id=fdelVLQp8hQfs7s9XAm38Q&campaign_id=HCv-dQ6JLVtYZ-jlpmuCYA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fnoka-all-you-can-eat-sushi-toronto-4&request_id=5e48f791409efa72&signature=f11411901b385e46b6420a10bb7775aaf2054799b269a8d9457ce051f8021ed9&slot=0,43.665558,-79.408841
Sushi Bars,"493 Bloor St W
Toronto, ON M5S 1Y2",New Generation Sushi,(416) 963-8861,$11-30,,https://www.yelp.ca/biz/new-generation-sushi-toronto,43.665723,-79.407884
Sushi Bars,"813 Saint Clair Avenue W
Toronto, ON M6C 1B9",Sushi Kizoku,(416) 651-4217,$11-30,,https://www.yelp.ca/biz/sushi-kizoku-toronto,43.68044,-79.430796
Sushi Bars,"2070 Yonge Street
Toronto, ON M4S 2A3",Lola Sushi,(416) 932-0290,$11-30,lolasushi.com,https://www.yelp.ca/biz/lola-sushi-toronto,43.701945,-79.397365
Sushi Bars,"451 Church Street
Toronto, ON M4Y 2C5",Kawa Sushi,(416) 921-2888,$11-30,kawasushi.ca,https://www.yelp.ca/biz/kawa-sushi-toronto,43.663918,-79.37995
Sushi Bars,"703 Queen Street E
Toronto, ON M4M",Sushi Bar,(647) 351-3138,$11-30,,https://www.yelp.ca/biz/sushi-bar-toronto,43.658625,-79.350054
Sushi Bars,"42 Gristmill Lane
Toronto, ON M5A 3C4",Boku Sushi,(416) 368-8686,$31-60,bokusushi.ca,https://www.yelp.ca/biz/boku-sushi-toronto,43.650062,-79.360223
Sushi Bars,"750 St. Clair Avenue W
Toronto, ON M6C 1B5",Nama Sushi,(416) 652-0711,$11-30,namasushi.ca,https://www.yelp.ca/biz/nama-sushi-toronto,43.681383,-79.42814
Sushi Bars,"1406 Queen St W
Toronto, ON M6K 1L9",Sho Izakaya,(647) 350-1406,,shoizakaya.com,https://www.yelp.ca/biz/sho-izakaya-toronto,43.641153,-79.434475
Sushi Bars,"170 The Queensway
Toronto, ON M8Y 1H8",U-Know Sushi,(416) 901-9311,$11-30,,https://www.yelp.ca/biz/u-know-sushi-toronto,43.630292,-79.485519
Sushi Bars,"154 Cumberland St
Toronto, ON M5R 1A8",Shogun Japanese Restaurant,(416) 964-8665,$11-30,,https://www.yelp.ca/biz/shogun-japanese-restaurant-toronto,43.670079,-79.39329
Sushi Bars,"260 Manitoba Street
Toronto, ON M8Y 0A7",Mashita Sushi,(647) 341-8822,$11-30,mashitasushi.com,https://www.yelp.ca/biz/mashita-sushi-toronto,43.624166,-79.490063
Sushi Bars,"456 Bloor Street W
Toronto, ON M5S 1X8",Sushi Couture,(416) 538-8618,$11-30,sushicouture.ca,https://www.yelp.ca/biz/sushi-couture-toronto,43.665674,-79.409153
Sushi Bars,"168 Major Street
Toronto, ON M5S 2L3",Akai Sushi,(647) 340-3558,$11-30,akaisushiakai.blogspot.ca,https://www.yelp.ca/biz/akai-sushi-toronto,43.662642,-79.404883
Sushi Bars,"120 Cumberland Street
Toronto, ON M5R 1A6",Sushi Inn,(416) 923-9992,$11-30,sushiinn.net,https://www.yelp.ca/biz/sushi-inn-toronto,43.670311,-79.391912
Sushi Bars,"333 Bay Street
Toronto, ON M5H 2R2",Katana on Bay,(416) 955-0990,$31-60,katanaonbay.com,https://www.yelp.ca/biz/katana-on-bay-toronto-3,43.650304,-79.38046
Sushi Bars,"2116 Queen Street E
Toronto, ON M4E 1E2",Yumei Sushi,(416) 698-7705,$11-30,yumeisushi.ca,https://www.yelp.ca/biz/yumei-sushi-toronto,43.6712,-79.295199
Sushi Bars,"1612 Bayview Avenue
Toronto, ON M4G 3B7",Fukui Sushi,(416) 487-3388,$11-30,fukuisushi.ca,https://www.yelp.ca/biz/fukui-sushi-toronto,43.706283,-79.375641
Sushi Bars,"26 Baldwin Street
Toronto, ON M5T 1L2",Momo San,(416) 901-8892,$31-60,momosan.ca,https://www.yelp.ca/biz/momo-san-toronto,43.656139,-79.393385
Sushi Bars,"1620 Bloor Street W
Toronto, ON M6P 1A7",Osaka Sushi Japanese Restaurant,(647) 347-4522,$11-30,osakaonbloor.com,https://www.yelp.ca/biz/osaka-sushi-japanese-restaurant-toronto,43.655792,-79.455618
Sushi Bars,"1095 Ellesmere Road
Toronto, ON M1P 2W9",Ni Ji Sushi,(416) 755-3335,$11-30,,https://www.yelp.ca/biz/ni-ji-sushi-toronto,43.767601,-79.271453
Sushi Bars,"181 Bay Street
Toronto, ON M5J 2T3",Ki Modern Japanese + Bar,(416) 308-5888,$31-60,kijapanese.com,https://www.yelp.ca/adredir?ad_business_id=478TIlfHXfT3wvww54QsPg&campaign_id=mgeF-SsE1TbJ0KUEh3uZGQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fki-modern-japanese-bar-toronto&request_id=63a72286ee4121b0&signature=c0f97c2a97c409e1ff30e398a1381ebf9773916bea1da6f55f20d293c5cad98b&slot=0,43.647208,-79.379381
Sushi Bars,"451 Church Street
Toronto, ON M4Y 2C5",Kawa Sushi,(416) 921-2888,$11-30,kawasushi.ca,https://www.yelp.ca/adredir?ad_business_id=hXVaXtDO9NnvCOSMtFuHRg&campaign_id=VnERDnzXPo_6pSJ_n6pCDQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fkawa-sushi-toronto&request_id=63a72286ee4121b0&signature=33e04a34a006e22c81c706c92423faa2d2ea92864c14532329530494bdc49b59&slot=1,43.663918,-79.37995
Sushi Bars,"188 Ossington Avenue
Toronto, ON M6J 2Z7",Bazara Asian Cuisine,(647) 748-0288,$11-30,bazara.ca,https://www.yelp.ca/biz/bazara-asian-cuisine-toronto,43.648497,-79.420596
Sushi Bars,"1310 Don Mills Road
Toronto, ON M3B 2W6",Gonoe Sushi,(416) 386-0801,$11-30,gonoesushi.com,https://www.yelp.ca/biz/gonoe-sushi-toronto,43.74592,-79.346301
Sushi Bars,"2036 Yonge Street
Toronto, ON M4S 1Z9",Echo Sushi,(416) 322-8861,$11-30,,https://www.yelp.ca/biz/echo-sushi-toronto,43.70129,-79.397226
Sushi Bars,"2030 Eglinton Avenue W
Toronto, ON M6E 2K3",Zuki Japanese Restaurant,(647) 352-2030,$11-30,,https://www.yelp.ca/biz/zuki-japanese-restaurant-toronto,43.694546,-79.456139
Sushi Bars,"1226 King St W
Toronto, ON M6K 1G2",Kotta,(647) 347-3042,$11-30,kotta.ca,https://www.yelp.ca/biz/kotta-toronto,43.638888,-79.428144
Sushi Bars,"1995 Yonge Street
Toronto, ON M4S 1Z8",Sushi Supreme,(416) 544-0777,$11-30,sushisupreme.ca,https://www.yelp.ca/biz/sushi-supreme-toronto,43.700617,-79.396762
Sushi Bars,"2766 Victoria Park Avenue
Toronto, ON M2J 4A8",Aoyama Sushi Restaurant,(416) 494-7373,$31-60,,https://www.yelp.ca/biz/aoyama-sushi-restaurant-toronto,43.78646,-79.328892
Sushi Bars,"358 Gerrard Street E
Toronto, ON M5A 2H4",Qi Sushi,(416) 929-8989,$11-30,,https://www.yelp.ca/biz/qi-sushi-toronto,43.662553,-79.364269
Sushi Bars,"132 Front Street E
Toronto, ON M5A 1E2",FuZen,(416) 363-0202,$11-30,fuzen.ca,https://www.yelp.ca/biz/fuzen-toronto,43.650255,-79.369408
Sushi Bars,"3027 Kingston Road
Toronto, ON M1M",Sushi & Tea,(647) 350-8833,$11-30,,https://www.yelp.ca/biz/sushi-and-tea-toronto-2,43.726132,-79.231139
Sushi Bars,"434 College St
Toronto, ON M4W 1A7",Nirvana,(437) 370-3547,$11-30,nirvanaoncollege.com,https://www.yelp.ca/adredir?ad_business_id=hNSvyreISNd9XXrHyyaSjQ&campaign_id=5b9kieiWImBF-LMvNqdrqg&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fnirvana-toronto&request_id=63a72286ee4121b0&signature=5d558eb617dadc99ea8a2060ebf076ed3eb071f369b898d67725eccb88b15737&slot=0,43.656571,-79.40712
Sushi Bars,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,(647) 560-5335,$11-30,kintaroizakaya.com,https://www.yelp.ca/adredir?ad_business_id=nrq5H3LZicjMG0wv7gy08g&campaign_id=_p-E4kUK3rS8bn4z_fQ9lg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fkintaro-izakaya-toronto-3&request_id=661f7867c7bf7aa8&signature=e512b64f29e56ff6a8737f57d0a84276cc6b599165fb4320b6b6efbded66ae29&slot=0,43.664158,-79.380274
Sushi Bars,"513 Bloor Street W
Toronto, ON M5S 1Y4",Noka All You Can Eat Sushi,(647) 351-1188,,nokatoronto.com,https://www.yelp.ca/adredir?ad_business_id=fdelVLQp8hQfs7s9XAm38Q&campaign_id=HCv-dQ6JLVtYZ-jlpmuCYA&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fnoka-all-you-can-eat-sushi-toronto-4&request_id=661f7867c7bf7aa8&signature=65702f5e218a004e9d5a76c102347625fac663173f8fe9ee61fe31977ce400d4&slot=1,43.665558,-79.408841
Sushi Bars,"1105 Queen Street E
Toronto, ON M4M 1K7",Sushi Mugen,(416) 463-0114,,sushimugen.com,https://www.yelp.ca/biz/sushi-mugen-toronto,43.662033,-79.335608
Sushi Bars,"130 King Street West
Toronto, ON M5X 1A9",Sushi Shop Exchange Tower,(416) 214-6401,$11-30,,https://www.yelp.ca/biz/sushi-shop-exchange-tower-toronto,43.648345,-79.383307
Sushi Bars,"1169 Queen Street E
Toronto, ON M4M 1L5",Kibo Sushi House,(416) 792-6210,$11-30,kibosushi.ca,https://www.yelp.ca/biz/kibo-sushi-house-toronto-2,43.6626,-79.332683
Sushi Bars,"181 Bay Street
Toronto, ON M5J 2T3",Ki Modern Japanese + Bar,(416) 308-5888,$31-60,kijapanese.com,https://www.yelp.ca/biz/ki-modern-japanese-bar-toronto,43.647208,-79.379381
Sushi Bars,"2291 Yonge Street
Toronto, ON M4P 2C6",Rolltation,(416) 901-7655,$11-30,rolltation.com,https://www.yelp.ca/biz/rolltation-toronto-6,43.70755,-79.398122
Sushi Bars,"1105 Bay Street
Toronto, ON M5S 2B3",Avocado Sushi,(647) 846-8456,$11-30,,https://www.yelp.ca/biz/avocado-sushi-toronto,43.66774,-79.388621
Sushi Bars,"293 King Street W
Toronto, ON M5V 1J5",Maki My Way,(416) 599-8828,$11-30,makimyway.com,https://www.yelp.ca/biz/maki-my-way-toronto-4,43.646357,-79.390044
Sushi Bars,"370 College St
Toronto, ON M5T 1S6",ND Sushi & Grill,(416) 546-1002,$11-30,,https://www.yelp.ca/biz/nd-sushi-and-grill-toronto-3,43.657269,-79.404685
Sushi Bars,"833 Bloor Street W
Toronto, ON M6G 1M1",Riki Sushi,(416) 533-5678,$11-30,,https://www.yelp.ca/biz/riki-sushi-toronto-5,43.662417,-79.422871
Sushi Bars,"257 Eglinton Avenue W
Toronto, ON M4R 1B1",Sake Bar Kushi,(647) 748-7253,$11-30,sakebarkushi.ca,https://www.yelp.ca/biz/sake-bar-kushi-toronto,43.704833,-79.406917
Sushi Bars,"420 Queen Street W
Toronto, ON M5V 2A7",Pokito,(416) 792-8808,$11-30,pokito.ca,https://www.yelp.ca/adredir?ad_business_id=87I8ba2FKYKeXyAhiC6cLg&campaign_id=FEPzjjg3KZ6oARZ5F_HEcA&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fpokito-toronto&request_id=661f7867c7bf7aa8&signature=c384610fd3cea50b07a1a05b206a0baf588a4afc614e406ad52635c2fd2f99df&slot=0,43.64852,-79.397986
Sushi Bars,"459 Church Street
Toronto, ON M4Y 4C5",Kintaro Izakaya,(647) 560-5335,$11-30,kintaroizakaya.com,https://www.yelp.ca/adredir?ad_business_id=nrq5H3LZicjMG0wv7gy08g&campaign_id=_p-E4kUK3rS8bn4z_fQ9lg&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fkintaro-izakaya-toronto-3&request_id=1fa87739233cc9ca&signature=efd0c1f29ac0a94008f8875a8e1d09529f53f1ee18189769b4de630e2bdaecb7&slot=0,43.664158,-79.380274
Sushi Bars,"3351 Bloor Street W
Toronto, ON M8X 1E9",Sushi Run,(416) 237-9900,$11-30,sushirun.ca,https://www.yelp.ca/adredir?ad_business_id=PgxjXf7enBAyzjR9ftLZ2A&campaign_id=N1PTOQsFutWK5cNPBpwZMw&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fsushi-run-toronto&request_id=1fa87739233cc9ca&signature=5c9250e4bc37e4d2e122bade6fb7d806aa2ffaa7ec446da9c6367026525806aa&slot=1,43.644901,-79.521863
Sushi Bars,"3459 Bathurst Street
Toronto, ON M6A 2C5",Umami Sushi,(416) 782-3375,$11-30,umamisushi.ca,https://www.yelp.ca/biz/umami-sushi-toronto,43.728621,-79.431533
Sushi Bars,"930 King Street W
Toronto, ON M5V 1P5",Sushi 930,(416) 603-9992,$11-30,sushi930.com,https://www.yelp.ca/biz/sushi-930-toronto,43.642327,-79.41116
Sushi Bars,"222 The Esplanade
Unit 4
Toronto, ON M5A 4M8",Miyaki Sushi,(416) 363-3003,$11-30,miyaki.ca,https://www.yelp.ca/biz/miyaki-sushi-toronto,43.649602,-79.366033
Sushi Bars,"414 Queen Street W
Toronto, ON M5V 2A7",To-ne Sushi,(416) 866-8200,$11-30,tonesushi.com,https://www.yelp.ca/biz/to-ne-sushi-toronto-2,43.648704,-79.397862
Sushi Bars,"1028 Coxwell Avenue
Toronto, ON M4C 3G5",Sushi Bay,(647) 348-5788,$11-30,sushi-bay.ca,https://www.yelp.ca/biz/sushi-bay-toronto,43.696805,-79.329149
Sushi Bars,"4 Edward Street
Toronto, ON M5G 1C9",Mi’hito Sushi Laboratory,(416) 345-8880,$11-30,mihito.ca,https://www.yelp.ca/biz/mihito-sushi-laboratory-toronto-4,43.657097,-79.381606
Sushi Bars,"120 Atlantic Avenue
Toronto, ON M6K 1X9",KoJa Restaurant,(647) 343-7655,$11-30,,https://www.yelp.ca/biz/koja-restaurant-toronto,43.639668,-79.421211
Sushi Bars,"4 Collier Street
Toronto, ON M4W 2G8",Kiro Sushi,(647) 347-3262,$11-30,,https://www.yelp.ca/biz/kiro-sushi-toronto,43.672266,-79.387441
Sushi Bars,"Food Court At Aura
384 Yonge Street
Unit 57
Toronto, ON M5B 1S8",Sushi & BBbop,(647) 557-3922,$11-30,sushiandbbbop.com,https://www.yelp.ca/biz/sushi-and-bbbop-toronto,43.659154,-79.382143
Sushi Bars,"461 Queen Street W
Toronto, ON M5V 2A9",Square Fish,(416) 603-7888,$11-30,mysquarefish.com,https://www.yelp.ca/biz/square-fish-toronto,43.648449,-79.397283
Sushi Bars,"4020 Finch Avenue E
Toronto, ON M1S 3T6",Fishman Lobster Clubhouse Restaurant,(647) 849-3885,$31-60,flctoronto.com,https://www.yelp.ca/adredir?ad_business_id=_xAJZOKBMPOe47p1MphB2w&campaign_id=9QGTRB0KSlAz6eoHgMzQCQ&click_origin=search_results&placement=below_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Ffishman-lobster-clubhouse-restaurant-toronto&request_id=1fa87739233cc9ca&signature=6c795dc02fc36f4020460d6f1b4cade3e52cb5aabd62ecaa5df834e8e8836604&slot=0,43.801976,-79.295159
Sushi Bars,"451 Church Street
Toronto, ON M4Y 2C5",Kawa Sushi,(416) 921-2888,$11-30,kawasushi.ca,https://www.yelp.ca/adredir?ad_business_id=hXVaXtDO9NnvCOSMtFuHRg&campaign_id=VnERDnzXPo_6pSJ_n6pCDQ&click_origin=search_results&placement=above_search&redirect_url=https%3A%2F%2Fwww.yelp.ca%2Fbiz%2Fkawa-sushi-toronto&request_id=cc50320ea6e75f72&signature=6973921f3f7aaac2871a11053c02f82940c578645a87e1c884ab1f7b8deb95a1&slot=0,43.663918,-79.37995
Sushi Bars,"3307 Bayview Avenue
Toronto, ON M2N 6J4",Kaikaki Japanese Restaurant,(416) 222-6249,,kaikaki.ca,https://www.yelp.ca/biz/kaikaki-japanese-restaurant-toronto-2,43.783184,-79.391409
Sushi Bars,"2945 Lake Shore Boulevard
Toronto, ON M8V 1J5",Kibo Sushi House,(416) 792-4798,,kibosushi.com,https://www.yelp.ca/biz/kibo-sushi-house-toronto-5,43.600565,-79.505599
